# TÃ­o Pepe System Log
# This file contains system-wide logs and events
# Format: [TIMESTAMP] [LEVEL] [MODULE] Message

[2024-01-01 00:00:00] [INFO] [System] Logging system initialized2025-03-09 01:18:43,986 - __main__ - INFO - Initializing Tío Pepe system...

2025-03-09 03:18:53,883 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:53] "[33mGET /tasks.html HTTP/1.1[0m" 404 -
2025-03-09 03:18:56,241 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:56] "GET /agents HTTP/1.1" 200 -
2025-03-09 03:18:56,260 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:56] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
2025-03-09 03:18:56,267 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:56] "[36mGET /static/js/agents.js HTTP/1.1[0m" 304 -
2025-03-09 03:18:56,276 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:18:56,277 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:56] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:18:56,996 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:56] "GET /tasks HTTP/1.1" 200 -
2025-03-09 03:18:57,012 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:57] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
2025-03-09 03:18:57,019 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:57] "GET /static/js/tasks.js HTTP/1.1" 200 -
2025-03-09 03:18:57,033 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:57] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:18:57,836 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:57] "GET /agents HTTP/1.1" 200 -
2025-03-09 03:18:57,869 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:57] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
2025-03-09 03:18:57,870 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:57] "[36mGET /static/js/agents.js HTTP/1.1[0m" 304 -
2025-03-09 03:18:57,881 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:18:57,883 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:18:57] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:18:58,045 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:18:58] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:18:58,354 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:18:58,356 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:18:58] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:02,664 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:19:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:19:02,674 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:02,676 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:19:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:03,048 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:19:03,048 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:03,050 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:03,052 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:19:03,057 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:03,060 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:07,897 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:07,898 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:07] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:18,039 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:18,040 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:18] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:28,048 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:28,049 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:28] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:32,662 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:19:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:19:32,671 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:32,673 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:19:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:38,046 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:38,047 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:38] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:48,046 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:48,047 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:48] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:58,054 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:58,055 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:19:58] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:19:59,355 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:19:59] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:19:59,618 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:19:59,620 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:19:59] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:20:02,654 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:20:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:20:02,662 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:20:02,663 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:20:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:20:03,043 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:20:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:20:03,044 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:20:03,045 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:20:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:20:03,048 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:20:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:20:03,056 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:20:03,058 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:20:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:20:08,054 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:20:08,055 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:20:08] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:20:32,653 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:20:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:20:32,662 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:20:32,664 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:20:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:21:00,364 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:21:00] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:21:00,630 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:21:00,631 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:21:00] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:21:02,663 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:21:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:21:02,671 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:21:02,673 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:21:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:21:03,051 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:21:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:21:03,052 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:21:03,053 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:21:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:21:03,056 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:21:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:21:03,059 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:21:03,061 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:21:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:21:03,065 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:21:03,067 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:21:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:21:32,664 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:21:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:21:32,671 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:21:32,673 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:21:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:22:01,362 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:01] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:22:01,629 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:22:01,630 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:01] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:22:02,667 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:22:02,682 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:02] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:22:03,058 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:22:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:22:03,059 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:22:03] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:22:03,070 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:22:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:22:03,071 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:22:03] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:22:03,084 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:22:03] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:22:24,283 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:24] "GET /?ide_webview_request_time=1741501343969 HTTP/1.1" 200 -
2025-03-09 03:22:24,372 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:24] "GET /static/css/style.css HTTP/1.1" 200 -
2025-03-09 03:22:24,387 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:24] "GET /static/js/dashboard.js HTTP/1.1" 200 -
2025-03-09 03:22:24,401 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:24] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:22:24,413 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:24] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:22:24,413 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:24] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:22:54,404 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:54] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:22:54,413 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:22:54] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:23:02,361 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:23:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:23:02,609 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:23:02] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:23:03,051 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:23:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:23:03,051 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:23:03] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:23:03,056 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:23:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:23:03,058 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:23:03] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:23:03,065 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:23:03] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:24:03,057 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:24:03] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:24:03,058 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:24:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:24:03,063 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:24:03] "GET /api/agents HTTP/1.1" 200 -
2025-03-09 03:24:03,064 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:24:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:24:03,071 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:24:03] "GET /api/agents HTTP/1.1" 200 -
